voxel_idx,n_eff,k_opp,k_conc,p_opp,p_conc,bold_median,dcmr_median,bold_mean,dcmr_mean
31537,37,23,14,0.6216216216216216,0.3783783783783784,-0.41442478,2.479842,-0.5662881,2.468525
31538,37,23,14,0.6216216216216216,0.3783783783783784,-0.17762458,2.4577167,-0.23560037,2.8910747
31539,37,20,17,0.5405405405405406,0.4594594594594595,-0.13875252,1.5856242,-0.22725636,4.1021833
31541,37,18,19,0.4864864864864865,0.5135135135135135,-0.1274115,0.7214162,-0.16842686,4.616469
31545,37,28,9,0.7567567567567568,0.2432432432432432,-0.27736568,5.601242,-0.24380477,5.417336
31546,37,28,9,0.7567567567567568,0.2432432432432432,-0.2993751,4.7730484,-0.3124224,4.8894706
31547,37,23,14,0.6216216216216216,0.3783783783783784,-0.38406178,3.1364348,-0.4424002,4.0355706
31548,37,19,18,0.5135135135135135,0.4864864864864865,-0.3620664,1.0952321,-0.51151586,2.653675
31550,37,22,15,0.5945945945945946,0.4054054054054054,-0.16896018,-1.7947092,-0.21020381,2.617273
31551,37,21,16,0.5675675675675675,0.4324324324324324,-0.17704827,0.39722222,-0.2543339,3.7697706
31552,37,19,18,0.5135135135135135,0.4864864864864865,-0.22083512,1.3725812,-0.24451853,4.5737376
31553,37,21,16,0.5675675675675675,0.4324324324324324,-0.16305217,1.2066658,-0.19218934,5.3263702
31556,37,20,17,0.5405405405405406,0.4594594594594595,-0.35054183,0.3559703,-0.34342173,1.2355945
31560,37,30,7,0.8108108108108109,0.1891891891891892,-0.22842717,3.1937206,-0.2885498,4.994394
31561,37,26,11,0.7027027027027027,0.2972972972972973,-0.19381082,3.2377021,-0.25224677,5.1944394
31562,37,21,16,0.5675675675675675,0.4324324324324324,-0.29533303,-0.83895516,-0.37007123,4.8382597
31563,37,19,18,0.5135135135135135,0.4864864864864865,-0.37549508,-1.4767588,-0.39325196,3.5984397
31564,37,20,17,0.5405405405405406,0.4594594594594595,-0.2361013,0.7679657,-0.2905001,3.008817
31565,37,18,19,0.4864864864864865,0.5135135135135135,-0.28466463,-0.33003306,-0.2872956,2.79091
31566,37,20,17,0.5405405405405406,0.4594594594594595,-0.31035995,-0.5476063,-0.260061,2.6171625
31567,37,21,16,0.5675675675675675,0.4324324324324324,-0.19035426,2.0059068,-0.2329753,3.334672
31568,37,22,15,0.5945945945945946,0.4054054054054054,-0.23700824,1.659825,-0.27757302,4.564615
31569,37,18,19,0.4864864864864865,0.5135135135135135,-0.19064611,0.3046151,-0.22974505,4.5527506
31570,37,16,21,0.4324324324324324,0.5675675675675675,-0.17182991,-1.283008,-0.20462932,2.917589
31571,37,19,18,0.5135135135135135,0.4864864864864865,-0.24652536,-3.1749744,-0.19212598,3.8234618
31573,37,17,20,0.4594594594594595,0.5405405405405406,-0.1695067,2.3983657,-0.26417363,13.565966
31574,37,18,19,0.4864864864864865,0.5135135135135135,-0.17718063,4.815189,-0.3466844,11.047949
31577,37,21,16,0.5675675675675675,0.4324324324324324,-0.34347743,2.5606446,-0.28561637,3.900479
31578,37,24,13,0.6486486486486487,0.3513513513513513,-0.22818795,2.4449527,-0.3152853,4.302714
31580,37,25,12,0.6756756756756757,0.3243243243243243,-0.19499786,-0.69694567,-0.24264483,4.5174503
31581,37,23,14,0.6216216216216216,0.3783783783783784,-0.2814104,-0.3852101,-0.35660735,3.7204366
31582,37,16,21,0.4324324324324324,0.5675675675675675,-0.30668,-1.2542896,-0.33150822,3.7597044
31583,37,20,17,0.5405405405405406,0.4594594594594595,-0.2912556,-2.5112202,-0.34303933,3.1718187
31584,37,18,19,0.4864864864864865,0.5135135135135135,-0.2803733,-0.00020005253,-0.30829751,1.7970282
31585,37,21,16,0.5675675675675675,0.4324324324324324,-0.23695469,0.96654373,-0.32923472,1.7299539
31586,37,20,17,0.5405405405405406,0.4594594594594595,-0.38886097,0.34696856,-0.37442547,2.4031906
31587,37,16,21,0.4324324324324324,0.5675675675675675,-0.14984185,-2.3500488,-0.23035014,3.1967251
31588,37,16,21,0.4324324324324324,0.5675675675675675,-0.24832562,-4.748486,-0.2296513,2.9571686
31591,37,17,20,0.4594594594594595,0.5405405405405406,-0.27608246,-0.4292973,-0.20738481,-0.9861492
31596,37,20,17,0.5405405405405406,0.4594594594594595,-0.25112498,0.76066315,-0.25687745,3.6030493
31597,37,22,15,0.5945945945945946,0.4054054054054054,-0.2892426,1.3976883,-0.2878028,3.2707653
31600,37,21,16,0.5675675675675675,0.4324324324324324,-0.24742833,-2.0303743,-0.32869703,2.3756187
31601,37,16,21,0.4324324324324324,0.5675675675675675,-0.22700384,-1.0703079,-0.26292628,4.3234644
31602,37,19,18,0.5135135135135135,0.4864864864864865,-0.30477497,-0.51931214,-0.3103165,3.3566658
31603,37,21,16,0.5675675675675675,0.4324324324324324,-0.17324282,0.24921693,-0.21555729,1.725981
31604,37,20,17,0.5405405405405406,0.4594594594594595,-0.21221852,-5.1110005,-0.16702154,1.5934751
31611,37,20,17,0.5405405405405406,0.4594594594594595,-0.1493099,1.8321469,-0.27080354,2.7134836
31612,37,20,17,0.5405405405405406,0.4594594594594595,-0.23103589,1.580337,-0.30123284,1.4063017
31614,37,21,16,0.5675675675675675,0.4324324324324324,-0.21218918,0.57665557,-0.25033408,0.2381894
31615,37,25,12,0.6756756756756757,0.3243243243243243,-0.32969958,0.46391687,-0.41772422,-0.029919593
31616,37,21,16,0.5675675675675675,0.4324324324324324,-0.26961023,1.6911501,-0.27772823,6.354646
31623,37,23,14,0.6216216216216216,0.3783783783783784,-0.26711026,4.560043,-0.27536738,2.0308633
31624,37,20,17,0.5405405405405406,0.4594594594594595,-0.30823237,1.9659002,-0.3239898,0.32048762
31626,37,24,13,0.6486486486486487,0.3513513513513513,-0.2748891,-1.7997246,-0.29108247,-0.8970464
31627,37,20,17,0.5405405405405406,0.4594594594594595,-0.38675928,-1.1248333,-0.34024423,-1.0392646
31632,37,22,15,0.5945945945945946,0.4054054054054054,-0.20127505,2.4085517,-0.21118629,1.4228309
31633,37,15,22,0.4054054054054054,0.5945945945945946,-0.3345563,-2.6054928,-0.331428,-0.5422877
31634,37,18,19,0.4864864864864865,0.5135135135135135,-0.26823252,-2.040834,-0.2734787,-0.69172394
31642,37,19,18,0.5135135135135135,0.4864864864864865,-0.20677064,-1.5624111,-0.29574677,-0.035736445
31651,37,16,21,0.4324324324324324,0.5675675675675675,0.3440109,4.7877526,0.4322239,16.433878
31652,37,12,25,0.3243243243243243,0.6756756756756757,0.28229094,2.0939932,0.5669049,30.685394
31655,37,16,21,0.4324324324324324,0.5675675675675675,-0.22258256,1.1471372,-0.31481892,0.81925976
31656,37,20,17,0.5405405405405406,0.4594594594594595,-0.32399708,2.4381773,-0.3095901,1.4442432
31662,37,15,22,0.4054054054054054,0.5945945945945946,0.25521028,8.442644,0.5260767,8.152154
31663,37,10,27,0.2702702702702703,0.7297297297297297,0.518196,6.1630597,0.60504925,7.708708
31664,37,16,21,0.4324324324324324,0.5675675675675675,0.3613028,5.1615868,0.49561077,7.582338
31665,37,12,25,0.3243243243243243,0.6756756756756757,0.37281364,3.7817497,0.493026,8.859286
31666,37,12,25,0.3243243243243243,0.6756756756756757,0.4812542,6.1936474,0.6227151,12.9373045
31667,37,14,23,0.3783783783783784,0.6216216216216216,0.43511558,8.462993,0.5914278,14.263112
31670,37,17,20,0.4594594594594595,0.5405405405405406,-0.28301743,2.181382,-0.35031286,1.7520648
31671,37,20,17,0.5405405405405406,0.4594594594594595,-0.2863593,3.3177245,-0.29471788,2.8628066
31677,37,18,19,0.4864864864864865,0.5135135135135135,0.37103862,6.6403875,0.593933,6.698747
31678,37,11,26,0.2972972972972973,0.7027027027027027,0.580678,6.5368834,0.7581644,6.8413115
31679,37,19,18,0.5135135135135135,0.4864864864864865,0.6184578,6.210982,0.6699296,6.9987974
31680,37,14,23,0.3783783783783784,0.6216216216216216,0.43932253,3.8171048,0.56498665,6.792869
31681,37,15,22,0.4054054054054054,0.5945945945945946,0.38126248,4.6602755,0.5330397,6.184016
31685,37,19,18,0.5135135135135135,0.4864864864864865,-0.21351528,3.30059,-0.20228337,3.1338987
31689,37,19,18,0.5135135135135135,0.4864864864864865,0.2422805,2.5442395,0.48324585,6.50337
31690,37,17,20,0.4594594594594595,0.5405405405405406,0.56482226,2.5731845,0.6482061,5.433938
31691,37,22,15,0.5945945945945946,0.4054054054054054,0.5891572,5.054083,0.7812862,6.501796
31692,37,20,17,0.5405405405405406,0.4594594594594595,0.6929866,8.35822,0.8015459,6.899519
31693,37,16,21,0.4324324324324324,0.5675675675675675,0.56349224,3.4008205,0.68462497,6.5493865
31694,37,18,19,0.4864864864864865,0.5135135135135135,0.43819517,2.1172497,0.56520325,5.3227415
31695,37,11,26,0.2972972972972973,0.7027027027027027,0.538183,0.3241092,0.5445148,7.0556145
31700,37,17,20,0.4594594594594595,0.5405405405405406,0.5499333,1.2223173,0.7940094,5.8391385
31701,37,17,20,0.4594594594594595,0.5405405405405406,0.32987362,1.8250629,0.73778385,5.2964563
31702,37,15,22,0.4054054054054054,0.5945945945945946,0.6202992,1.7985387,0.805355,8.2325
31706,37,20,17,0.5405405405405406,0.4594594594594595,0.515842,0.9087359,0.59765846,6.5477443
31707,37,22,15,0.5945945945945946,0.4054054054054054,0.22360486,-1.547628,0.27499142,2.5278537
31711,37,14,23,0.3783783783783784,0.6216216216216216,0.33878112,11.6977215,0.5950916,12.027994
31712,37,12,25,0.3243243243243243,0.6756756756756757,0.60684067,9.286132,0.68498915,11.061124
31713,37,21,16,0.5675675675675675,0.4324324324324324,0.37285328,4.735657,0.6052869,5.5634203
31714,37,20,17,0.5405405405405406,0.4594594594594595,0.23965706,1.2993616,0.26497638,3.255361
31716,37,13,24,0.3513513513513513,0.6486486486486487,0.61616,9.568938,0.7787159,10.47645
31717,37,12,25,0.3243243243243243,0.6756756756756757,0.74997604,6.0693974,0.8734767,9.168401
31718,37,19,18,0.5135135135135135,0.4864864864864865,0.745219,2.5014632,0.88594484,6.599042
31719,37,21,16,0.5675675675675675,0.4324324324324324,0.86986274,-5.5228324,1.1142695,-6.093266
31720,37,22,15,0.5945945945945946,0.4054054054054054,0.64877295,-8.353973,0.9471321,-7.163322
31721,37,20,17,0.5405405405405406,0.4594594594594595,0.42306533,-10.580867,0.7804963,-8.92653
31722,37,21,16,0.5675675675675675,0.4324324324324324,0.35822386,-6.777916,0.50912243,-16.331207
31723,37,18,19,0.4864864864864865,0.5135135135135135,0.74988514,-5.46566,0.48142877,-20.538588
31724,37,17,20,0.4594594594594595,0.5405405405405406,0.3591336,4.544961,0.37949252,3.6300483
31725,37,14,23,0.3783783783783784,0.6216216216216216,0.20317581,2.8599868,0.21760076,3.640091
31726,37,17,20,0.4594594594594595,0.5405405405405406,0.4209706,10.342319,0.5500689,10.373871
31727,37,14,23,0.3783783783783784,0.6216216216216216,0.53582287,8.099814,0.86338615,9.087539
31728,37,14,23,0.3783783783783784,0.6216216216216216,0.6902375,5.5591683,1.177798,7.038008
31729,37,12,25,0.3243243243243243,0.6756756756756757,0.86765826,1.9518081,1.2149101,3.5776515
31730,37,20,17,0.5405405405405406,0.4594594594594595,0.9289835,-6.361541,1.2378523,-5.762676
31731,37,19,18,0.5135135135135135,0.4864864864864865,0.8088511,-10.500267,1.0383373,-7.0475717
31732,37,25,12,0.6756756756756757,0.3243243243243243,0.5701817,-10.482189,0.7090913,-7.3977766
31733,37,22,15,0.5945945945945946,0.4054054054054054,0.26518136,-7.342442,0.41798657,-6.8937516
31734,37,20,17,0.5405405405405406,0.4594594594594595,0.2854771,-10.652235,0.30517668,-4.6256223
31736,37,24,13,0.6486486486486487,0.3513513513513513,0.16164282,2.9308858,0.20724113,3.5271864
31738,37,18,19,0.4864864864864865,0.5135135135135135,0.630496,7.63977,0.6764921,9.051443
31739,37,15,22,0.4054054054054054,0.5945945945945946,0.8449882,6.8467937,1.0693982,7.2871385
31740,37,15,22,0.4054054054054054,0.5945945945945946,0.899848,4.7228103,1.4881185,4.542383
31741,37,22,15,0.5945945945945946,0.4054054054054054,0.81215966,-5.8082843,1.0424284,-7.1398306
31742,37,21,16,0.5675675675675675,0.4324324324324324,0.64335537,-10.1644745,0.91114515,-7.32979
31743,37,20,17,0.5405405405405406,0.4594594594594595,0.47574794,-12.965203,0.43929094,-7.1677494
31747,37,12,25,0.3243243243243243,0.6756756756756757,0.93105155,3.9336815,1.227162,6.354348
31748,37,25,12,0.6756756756756757,0.3243243243243243,0.6265435,-6.0181384,0.8216434,-7.117686
31749,37,24,13,0.6486486486486487,0.3513513513513513,0.4632316,-7.058277,0.6268239,-7.6500936
31750,37,21,16,0.5675675675675675,0.4324324324324324,0.41487592,-6.459024,0.2975313,-8.89709
31754,37,29,8,0.7837837837837838,0.2162162162162162,0.24412785,-6.084767,0.3926657,-6.2983193
31759,37,20,17,0.5405405405405406,0.4594594594594595,0.50486755,4.8753595,0.60385114,5.2201343
31760,37,13,24,0.3513513513513513,0.6486486486486487,0.65447426,4.8457646,0.84579337,3.8590791
31761,37,18,19,0.4864864864864865,0.5135135135135135,0.69724846,1.5832255,0.86333734,1.7758975
31766,37,19,18,0.5135135135135135,0.4864864864864865,0.36404073,6.9270077,0.45538974,6.9091263
31767,37,20,17,0.5405405405405406,0.4594594594594595,0.6967541,5.4220667,0.57433313,5.257016
31768,37,17,20,0.4594594594594595,0.5405405405405406,0.6443647,3.158092,0.75892305,3.5761602
31769,37,22,15,0.5945945945945946,0.4054054054054054,0.7695397,1.4821627,0.87466437,1.2052429
31773,37,20,17,0.5405405405405406,0.4594594594594595,0.62715256,5.198333,0.53865397,5.753055
31774,37,15,22,0.4054054054054054,0.5945945945945946,0.6778634,2.9705517,0.8540016,4.449423
31775,37,20,17,0.5405405405405406,0.4594594594594595,0.8271216,1.5226263,0.9792339,2.6780522
31776,37,25,12,0.6756756756756757,0.3243243243243243,0.6618814,-4.4452786,0.78845495,-4.433629
31777,37,26,11,0.7027027027027027,0.2972972972972973,0.3629433,-4.925961,0.5048647,-4.9785
31780,37,14,23,0.3783783783783784,0.6216216216216216,0.20793165,3.3655212,0.27506623,10.263553
31786,37,16,21,0.4324324324324324,0.5675675675675675,0.52970755,2.18639,0.65942013,4.484145
31787,37,17,20,0.4594594594594595,0.5405405405405406,0.17939469,-3.098165,0.59693515,-4.2213964
31794,37,18,19,0.4864864864864865,0.5135135135135135,0.31400335,3.874098,0.37301776,4.8611293
31802,37,18,19,0.4864864864864865,0.5135135135135135,-0.15911838,0.3954386,-0.26218727,5.7573314
31804,37,22,15,0.5945945945945946,0.4054054054054054,0.21537878,2.5824223,0.39334816,4.2190933
31809,37,17,20,0.4594594594594595,0.5405405405405406,-0.22497997,3.1487992,-0.32212162,7.5495353
31810,37,17,20,0.4594594594594595,0.5405405405405406,-0.2189986,5.0265684,-0.3184855,7.9340444
31812,37,20,17,0.5405405405405406,0.4594594594594595,0.23418835,3.2713132,0.42381713,4.248816
31813,37,18,19,0.4864864864864865,0.5135135135135135,0.40809554,2.2265582,0.4707328,2.880728
31818,37,22,15,0.5945945945945946,0.4054054054054054,-0.41252804,-3.0093396,-0.48230892,2.3778698
31819,37,22,15,0.5945945945945946,0.4054054054054054,-0.3124017,3.5733182,-0.35808414,7.033608
31821,37,18,19,0.4864864864864865,0.5135135135135135,0.1667414,3.2785616,0.29215485,3.7282135
31822,37,21,16,0.5675675675675675,0.4324324324324324,0.290111,2.0046399,0.39961734,1.8856282
31823,37,16,21,0.4324324324324324,0.5675675675675675,0.27283964,0.341617,0.39552557,0.4350765
31829,37,22,15,0.5945945945945946,0.4054054054054054,-0.39151818,2.2446175,-0.30909353,4.1312623
31870,37,19,18,0.5135135135135135,0.4864864864864865,-0.44978654,-7.5793004,-0.4650728,-1.1574928
31891,37,20,17,0.5405405405405406,0.4594594594594595,-0.2883429,-2.0165098,-0.28451797,-1.7067713
31894,37,21,16,0.5675675675675675,0.4324324324324324,-0.29435968,-2.7967973,-0.32420054,3.284287
31895,37,20,17,0.5405405405405406,0.4594594594594595,-0.18586299,-3.760028,-0.30339274,9.127273
31899,37,24,13,0.6486486486486487,0.3513513513513513,-0.38285667,5.4190836,-0.49715063,5.326055
31902,37,20,17,0.5405405405405406,0.4594594594594595,-0.3589149,-1.7416002,-0.4621709,-0.8900104
31903,37,18,19,0.4864864864864865,0.5135135135135135,-0.44108576,-4.0394015,-0.49045086,20.591225
31906,37,13,24,0.3513513513513513,0.6486486486486487,-0.31045848,-3.170954,-0.34157783,-0.58884734
31907,37,16,21,0.4324324324324324,0.5675675675675675,-0.35236347,-3.4421632,-0.3889855,0.7397282
31908,37,18,19,0.4864864864864865,0.5135135135135135,-0.29807574,-1.612437,-0.3718855,0.52614075
31911,37,17,20,0.4594594594594595,0.5405405405405406,-0.19769834,-3.781442,-0.3048164,3.406978
31913,37,18,19,0.4864864864864865,0.5135135135135135,-0.2964818,-0.61771506,-0.3909482,4.2157865
31915,37,21,16,0.5675675675675675,0.4324324324324324,-0.4398237,4.98237,-0.44832653,2.0458486
31916,37,22,15,0.5945945945945946,0.4054054054054054,-0.47697216,4.8735166,-0.6224519,2.2370105
31917,37,21,16,0.5675675675675675,0.4324324324324324,-0.60349035,2.1005623,-0.62568873,1.8061019
31920,37,24,13,0.6486486486486487,0.3513513513513513,-0.48981482,1.3478153,-0.7328158,-1.9256922
31922,37,20,17,0.5405405405405406,0.4594594594594595,-0.43964255,2.3198116,-0.64598453,0.9419602
31923,37,23,14,0.6216216216216216,0.3783783783783784,-0.3708948,3.1377137,-0.68175954,0.5985523
31924,37,20,17,0.5405405405405406,0.4594594594594595,-0.6467105,-1.0922323,-0.73505205,-1.5896865
31925,37,19,18,0.5135135135135135,0.4864864864864865,-0.56298244,0.062688746,-0.5892836,-1.0116962
31926,37,19,18,0.5135135135135135,0.4864864864864865,-0.49916446,0.062220294,-0.65992224,-0.30457804
31927,37,20,17,0.5405405405405406,0.4594594594594595,-0.4407471,1.2068735,-0.6852485,-0.65726274
31930,37,18,19,0.4864864864864865,0.5135135135135135,-0.5100166,0.96530867,-0.65012735,-0.092635445
31931,37,22,15,0.5945945945945946,0.4054054054054054,-0.41465676,-0.9362742,-0.57735896,-0.5945181
31964,37,18,19,0.4864864864864865,0.5135135135135135,0.84392273,1.2802101,0.991908,1.7721605
31968,37,23,14,0.6216216216216216,0.3783783783783784,0.29558176,-0.38447958,0.3112565,0.8430091
31980,37,20,17,0.5405405405405406,0.4594594594594595,0.18901078,-4.7326527,0.26757437,-4.112266
31989,37,18,19,0.4864864864864865,0.5135135135135135,1.0656881,1.0349278,1.7413204,0.30286014
31992,37,25,12,0.6756756756756757,0.3243243243243243,0.16454048,-2.8852909,0.32328886,-1.4451033
31993,37,22,15,0.5945945945945946,0.4054054054054054,0.21154305,-1.7320883,0.39811003,-1.7427524
31994,37,23,14,0.6216216216216216,0.3783783783783784,0.34130952,-2.2114484,0.37154162,-1.3141751
32003,37,22,15,0.5945945945945946,0.4054054054054054,1.2456782,0.49284,2.243741,0.63500255
32004,37,22,15,0.5945945945945946,0.4054054054054054,0.9803878,1.0062766,1.3454344,-0.3162511
32005,37,21,16,0.5675675675675675,0.4324324324324324,0.6724441,-2.252719,0.88311106,-0.5166288
32006,37,21,16,0.5675675675675675,0.4324324324324324,0.5988846,-0.9931631,0.6028283,0.1075649
32010,37,23,14,0.6216216216216216,0.3783783783783784,0.33242542,-3.4742026,0.5225393,-1.7399377
32011,37,18,19,0.4864864864864865,0.5135135135135135,0.2170541,-1.8222821,0.50298524,-2.4400706
32012,37,22,15,0.5945945945945946,0.4054054054054054,0.19460166,-2.7144985,0.42632428,-1.8617994
32019,37,20,17,0.5405405405405406,0.4594594594594595,1.2034461,1.0596486,1.0991441,-0.33694664
32020,37,18,19,0.4864864864864865,0.5135135135135135,1.0440209,-0.06944713,0.9622203,-0.18118593
32024,37,15,22,0.4054054054054054,0.5945945945945946,0.31823266,-1.1429265,0.5276206,-1.1360797
32025,37,18,19,0.4864864864864865,0.5135135135135135,0.24423414,-3.3436282,0.4373495,-1.4629446
32026,37,20,17,0.5405405405405406,0.4594594594594595,0.25480884,-2.8419597,0.39731342,-0.9333282
32029,37,20,17,0.5405405405405406,0.4594594594594595,1.5310262,-1.0397476,1.739824,0.83145577
32030,37,21,16,0.5675675675675675,0.4324324324324324,1.1034997,-0.36627868,1.0099998,0.701211
32033,37,18,19,0.4864864864864865,0.5135135135135135,0.3572499,-1.8117728,0.41930884,-0.35172257
32034,37,16,21,0.4324324324324324,0.5675675675675675,0.35783452,0.14308693,0.42151043,-0.30988896
32035,37,17,20,0.4594594594594595,0.5405405405405406,0.27558786,0.16765669,0.34653974,-0.06397905
32036,37,19,18,0.5135135135135135,0.4864864864864865,0.20703582,0.81847614,0.3568499,0.18197398
32043,37,16,21,0.4324324324324324,0.5675675675675675,0.2786839,2.5689037,0.37875986,0.12741736
32044,37,17,20,0.4594594594594595,0.5405405405405406,0.44606864,2.4120193,0.46216315,0.28319553
32057,37,22,15,0.5945945945945946,0.4054054054054054,1.3555117,-0.058542415,1.5100849,0.8450423
32058,37,21,16,0.5675675675675675,0.4324324324324324,0.6595171,-0.9971077,1.0619228,-0.31121373
32059,37,19,18,0.5135135135135135,0.4864864864864865,0.25418386,-1.1198678,0.2657088,-1.3887106
32062,37,23,14,0.6216216216216216,0.3783783783783784,0.1951891,1.8266994,0.5321968,0.48651564
32075,37,20,17,0.5405405405405406,0.4594594594594595,0.6255777,1.4199395,1.1729662,0.39471832
32078,37,23,14,0.6216216216216216,0.3783783783783784,0.4245661,-0.66145104,0.38375005,-1.2995907
32079,37,23,14,0.6216216216216216,0.3783783783783784,0.3230908,0.5416787,0.5181755,-0.73537093
32080,37,19,18,0.5135135135135135,0.4864864864864865,0.3292461,1.0874524,0.49974915,0.33802938
32081,37,24,13,0.6486486486486487,0.3513513513513513,0.38665548,4.5509686,0.5872923,1.153825
32082,37,23,14,0.6216216216216216,0.3783783783783784,0.24707398,3.6100295,0.43954033,1.3920513
32092,37,11,26,0.2972972972972973,0.7027027027027027,0.57219136,14.8883,0.91943634,22.17165
32093,37,9,28,0.2432432432432432,0.7567567567567568,0.87791044,16.864262,1.8704858,29.492105
32094,37,21,16,0.5675675675675675,0.4324324324324324,0.6595941,4.020295,0.8442973,1.1297286
32098,37,22,15,0.5945945945945946,0.4054054054054054,0.43668175,-0.4251854,0.47386885,-0.8026847
32099,37,19,18,0.5135135135135135,0.4864864864864865,0.51803154,1.6233655,0.6039278,0.6677486
32100,37,23,14,0.6216216216216216,0.3783783783783784,0.4419045,2.0117028,0.5247461,1.5893774
32101,37,22,15,0.5945945945945946,0.4054054054054054,0.3739664,1.0075264,0.47614905,2.0158985
32102,37,21,16,0.5675675675675675,0.4324324324324324,0.3020918,2.2952287,0.4276248,2.2416902
32108,37,14,23,0.3783783783783784,0.6216216216216216,0.20661518,15.510066,0.3509489,15.313158
32109,37,9,28,0.2432432432432432,0.7567567567567568,0.25115287,15.121519,0.3362399,14.577772
32110,37,15,22,0.4054054054054054,0.5945945945945946,0.7385353,15.826303,1.1669942,19.222496
32111,37,12,25,0.3243243243243243,0.6756756756756757,0.9135954,14.334616,1.8133677,20.86394
32114,37,22,15,0.5945945945945946,0.4054054054054054,0.2917401,0.6533967,0.41821235,0.48935902
32115,37,23,14,0.6216216216216216,0.3783783783783784,0.36397815,-0.19048631,0.44024512,-0.5457697
32116,37,22,15,0.5945945945945946,0.4054054054054054,0.40949756,0.1472887,0.47956046,0.12626404
32117,37,22,15,0.5945945945945946,0.4054054054054054,0.45658898,0.7118564,0.63670003,1.0383476
32118,37,19,18,0.5135135135135135,0.4864864864864865,0.4278056,0.69668955,0.5148803,1.8898588
32119,37,22,15,0.5945945945945946,0.4054054054054054,0.1916787,1.6971706,0.32295102,2.4652004
32126,37,13,24,0.3513513513513513,0.6486486486486487,0.72096825,11.348327,1.033172,15.393385
32127,37,9,28,0.2432432432432432,0.7567567567567568,0.9390618,10.965082,1.2727762,14.3672495
32131,37,22,15,0.5945945945945946,0.4054054054054054,0.4149813,0.533208,0.48753005,0.56049925
32132,37,22,15,0.5945945945945946,0.4054054054054054,0.39503425,-1.1264145,0.50876623,-0.5263777
32133,37,20,17,0.5405405405405406,0.4594594594594595,0.48653316,-1.5843865,0.51536345,-1.3255908
32134,37,24,13,0.6486486486486487,0.3513513513513513,0.3332209,-1.8753949,0.3989032,-0.97185194
32135,37,23,14,0.6216216216216216,0.3783783783783784,0.43880796,-0.6202956,0.51961285,-0.35902444
32136,37,18,19,0.4864864864864865,0.5135135135135135,0.3593786,1.5754923,0.562383,0.81968874
32137,37,14,23,0.3783783783783784,0.6216216216216216,0.28006336,1.9465737,0.39985406,1.3539387
32140,37,24,13,0.6486486486486487,0.3513513513513513,-0.31413096,8.37402,-0.4539451,9.049592
32141,37,24,13,0.6486486486486487,0.3513513513513513,-0.35778296,10.800095,-0.42464364,11.140704
32145,37,14,23,0.3783783783783784,0.6216216216216216,0.55719733,9.299028,0.85498655,12.484531
32146,37,17,20,0.4594594594594595,0.5405405405405406,0.7126329,12.913664,0.96873224,13.233268
32149,37,18,19,0.4864864864864865,0.5135135135135135,0.3917967,-1.0862881,0.4881942,0.35317993
32150,37,19,18,0.5135135135135135,0.4864864864864865,0.5756911,-0.57795733,0.6017084,-0.8902958
32151,37,21,16,0.5675675675675675,0.4324324324324324,0.48393434,-0.7503987,0.5043594,-1.47313
32152,37,21,16,0.5675675675675675,0.4324324324324324,0.24163568,-2.5476472,0.30888987,-1.1013386
32153,37,17,20,0.4594594594594595,0.5405405405405406,0.4361987,-1.692151,0.5166457,-0.5971458
32154,37,18,19,0.4864864864864865,0.5135135135135135,0.5406251,-0.17841263,0.62169826,-0.055132207
32157,37,22,15,0.5945945945945946,0.4054054054054054,-0.34063518,5.9857016,-0.33586812,5.59584
32158,37,26,11,0.7027027027027027,0.2972972972972973,-0.24489227,4.9241843,-0.4090052,7.5678635
32159,37,24,13,0.6486486486486487,0.3513513513513513,-0.36000746,7.15348,-0.46500492,8.953455
32160,37,14,23,0.3783783783783784,0.6216216216216216,0.64168954,6.85098,0.6907228,10.253211
32161,37,19,18,0.5135135135135135,0.4864864864864865,0.631459,9.95338,0.63835794,12.002544
32162,37,16,21,0.4324324324324324,0.5675675675675675,0.79818165,3.6713936,1.0133693,15.374896
32164,37,20,17,0.5405405405405406,0.4594594594594595,0.33885264,0.022064619,0.55681485,-0.91491765
32165,37,17,20,0.4594594594594595,0.5405405405405406,0.49315846,1.8035346,0.64992255,-1.5340672
32166,37,18,19,0.4864864864864865,0.5135135135135135,0.5415806,0.4957865,0.5018142,-1.39604
32167,37,20,17,0.5405405405405406,0.4594594594594595,0.59603536,-0.34352922,0.5475475,-0.6551148
32168,37,19,18,0.5135135135135135,0.4864864864864865,0.4449548,2.3633084,0.45863557,0.629953
32169,37,18,19,0.4864864864864865,0.5135135135135135,0.66151726,0.53131133,0.5858902,0.6555062
32170,37,19,18,0.5135135135135135,0.4864864864864865,0.54035825,1.9687191,0.45607877,0.58928704
32173,37,24,13,0.6486486486486487,0.3513513513513513,-0.31714898,1.8090105,-0.3404935,2.2741117
32174,37,23,14,0.6216216216216216,0.3783783783783784,-0.41106662,4.517381,-0.37890077,4.5371594
32175,37,11,26,0.2972972972972973,0.7027027027027027,0.38083827,5.8134866,0.35527724,11.77448
32176,37,13,24,0.3513513513513513,0.6486486486486487,0.39322412,7.534005,0.38085207,10.912053
32177,37,15,22,0.4054054054054054,0.5945945945945946,0.50752014,3.3470194,0.7444147,5.4426923
32178,37,19,18,0.5135135135135135,0.4864864864864865,0.77742255,5.408386,0.6246119,7.8818164
