voxel,bold_mean,dcmro2_mean,dcbf_mean,considered,cmro2_sig,finite_all
58204,0.47336864,0.6662021,5.963035,1,0,1
58205,0.30766612,3.0267334,9.318133,0,0,1
58206,0.5102548,8.439082,11.508788,0,0,1
58207,-0.7651805,5.7561936,7.8714714,0,0,1
58208,1.1321077,5.1259894,7.5761824,0,0,1
58209,2.845913,4.8798194,6.0221205,0,0,1
58210,-0.013653842,4.363205,4.31242,0,0,1
58211,-0.2074596,1.8924041,0.18772243,0,0,1
58212,0.03763647,3.039707,1.2175514,0,0,1
58213,-0.16441342,6.578682,5.8153567,0,0,1
58214,0.013862333,6.762464,6.4570417,0,0,1
58215,0.01951354,2.7034338,0.18439364,0,0,1
58216,0.017119605,2.7880168,0.098966435,0,0,1
58217,-0.053796556,3.1723154,0.6088776,0,0,1
58218,-0.16990289,7.857868,6.5668435,0,0,1
58219,-0.1918239,9.617152,8.700867,0,0,1
58220,-0.112243205,11.370893,10.237442,0,0,1
58221,-0.07525104,12.812549,12.905526,0,0,1
58222,0.0033723773,13.56502,13.970066,0,0,1
58223,0.17363182,13.952642,14.711064,0,0,1
58224,0.28086707,13.132045,14.89999,1,1,1
58225,0.35223204,-1.3680738,3.7963145,0,0,1
58226,1.0677646,-0.52914375,4.748874,1,0,1
58227,0.7027776,5.011012,7.4999766,0,0,1
58228,0.42782244,4.385923,7.576152,0,0,1
58229,0.35125425,4.1968656,6.8664317,0,0,1
58230,1.3761066,4.158948,5.113972,0,0,1
58231,-0.35657126,2.9851727,1.7869738,1,0,1
58232,-0.16021585,4.9860578,3.486457,0,0,1
58233,-0.013920225,8.139909,6.7207956,0,0,1
58234,-0.06769641,7.790846,7.1450715,0,0,1
58235,-0.004098087,7.0461617,6.2719097,0,0,1
58236,-0.12151623,2.8934712,0.425664,0,0,1
58237,-0.025145328,2.6512663,0.10294409,0,0,1
58238,-0.06346683,2.6797092,-0.053002395,0,0,1
58239,-0.2781604,4.4627156,2.6983073,1,0,1
58240,-0.16464375,6.3933005,5.067046,0,0,1
58241,-0.15264453,9.014808,8.109547,0,0,1
58242,-0.030842582,9.763748,9.504975,0,0,1
58243,0.040569622,10.175723,10.209871,0,0,1
58244,0.110948406,10.519589,11.015142,0,0,1
58245,0.20291702,10.248437,11.505102,0,0,1
58246,0.46920314,0.8756088,5.1586795,1,0,1
58247,-2.4935963,-1.3182448,1.5762664,0,0,1
58248,1.1465636,-0.07023692,6.0037055,0,0,1
58249,0.34222838,0.83633536,4.6226187,0,0,1
58250,0.20971999,3.2443454,5.00035,0,0,1
58251,-0.33322018,4.6684313,3.304674,1,0,1
58252,-0.2095216,7.199346,5.5235105,0,0,1
58253,-0.13307561,9.861385,8.774943,0,0,1
58254,-0.15730608,7.978873,7.4672613,0,0,1
58255,-0.0048575057,2.8423579,0.50527495,0,0,1
58256,-0.032168902,2.8223011,0.25406367,0,0,1
58257,-0.26086017,3.7042387,2.232726,1,0,1
58258,0.09818048,7.7268925,7.705716,0,0,1
58259,0.105105214,7.913974,8.0563,0,0,1
58260,0.57776576,-1.0651811,3.4648733,1,0,1
58261,2.0389779,-4.34816,-0.8980347,0,0,1
58262,0.2822265,-19.275866,6.778095,0,0,1
58263,0.6443999,-6.100963,2.4925952,0,0,1
58264,1.0435078,0.16827895,3.1737485,0,0,1
58265,0.1195445,2.044411,2.7973535,0,0,1
58266,-0.28693703,5.3394437,3.5501614,0,0,1
58267,-0.1907675,8.319617,6.436135,0,0,1
58268,-0.21637978,8.482562,8.264078,0,0,1
58269,-0.095087,6.980703,6.5524487,0,0,1
58270,0.026652813,2.6894612,0.17816652,0,0,1
58271,-0.40590838,4.261662,2.4230268,1,0,1
58272,-0.29855403,3.9463856,2.868665,1,0,1
58273,0.54203147,-0.25132453,3.7810183,1,0,1
58274,0.43194264,-3.0120566,0.64228237,0,0,1
58275,27.623055,-7.1648088,-3.682026,0,0,1
58276,0.29346326,-12.290195,10.278395,0,0,1
58277,1.2914193,-1.9015912,0.82495946,0,0,1
58278,0.44318423,0.11296055,0.70446014,0,0,1
58279,-0.19572872,1.6074018,-1.0947832,0,0,1
58280,-0.20064892,2.8257837,0.5790272,0,0,1
58281,-0.24719754,3.9628785,2.2449317,0,0,1
58282,-0.2040452,6.5990286,5.0747466,0,0,1
58283,-0.021359721,6.399762,5.9628577,0,0,1
58284,-0.16521856,6.200839,6.1437964,0,0,1
58285,-0.17004503,3.2477071,0.7812489,0,0,1
58286,-0.07027908,2.5859408,0.28640595,0,0,1
58287,-0.37646657,5.0815196,3.0524867,1,0,1
58288,-0.3074785,4.7338166,3.4955747,1,0,1
58289,-0.29014745,4.0144286,3.7927918,1,0,1
58290,0.23622307,-0.614253,2.1954484,1,0,1
58291,0.29959938,-0.43024606,2.5344112,1,0,1
58292,0.31447825,-0.97204834,2.4281304,1,0,1
58293,0.34063083,-0.92584467,2.5241058,1,0,1
58294,0.33367088,-2.4246733,0.74511856,0,0,1
58295,0.37588668,-4.2677407,-1.4709944,0,0,1
58296,-0.27804348,9.0754595,22.08301,0,0,1
58297,1.3288815,-2.0853944,-0.8057867,0,0,1
58298,-0.1842316,-0.1656712,-2.5120049,0,0,1
58299,-0.14305638,1.517015,-0.1573053,0,0,1
58300,-0.28575137,3.2647603,2.0966566,1,0,1
58301,-0.19727375,4.9636273,4.1771874,0,0,1
58302,-0.008447109,4.8267674,4.682856,0,0,1
58303,-0.29013398,2.0260983,0.008060968,1,0,1
58304,-0.24321894,3.989807,2.3715312,0,0,1
58305,-0.23161328,4.713464,3.3007226,1,0,1
58306,-0.17598352,4.9080267,3.8179278,0,0,1
58307,-0.18690936,4.361868,3.9985871,1,0,1
58308,0.14954582,-0.5065328,1.0638692,0,0,1
58309,0.08231612,-1.1789571,1.2219594,0,0,1
58310,1.8246353,14.619604,24.25606,0,0,1
58311,0.82646966,-0.8224614,-1.1926945,0,0,1
58312,-0.45326516,-1.3767624,-3.7763698,0,0,1
58313,-0.24641256,0.43804574,-1.394267,0,0,1
58314,-0.102789804,6.1449404,5.2273273,0,0,1
58315,-0.07381998,4.8726964,4.35671,0,0,1
58316,-0.079953015,0.7934153,-1.180496,0,0,1
58317,-0.37045217,0.7414633,-1.119724,0,0,1
58318,-0.3822598,3.0741878,1.4954389,1,0,1
58319,-0.18998076,4.3562026,3.08266,0,0,1
58320,0.15410423,0.4258207,1.6763667,0,0,1
58321,0.0838022,0.812668,2.4982715,0,0,1
58322,0.02544969,-1.2523631,1.4593484,0,0,1
58323,-0.3465178,7.585817,6.879094,0,0,1
58324,-0.2757487,-1.0198301,-2.4991262,0,0,1
58325,-0.3122552,2.7967346,1.087779,0,0,1
58326,-0.20812355,7.7735424,6.9150066,0,0,1
58327,-0.06788037,7.8152766,6.6048326,0,0,1
58328,-0.20418061,0.2240704,-2.0015266,1,0,1
58329,-0.2478737,0.44883448,-1.7540851,0,0,1
58330,-0.4225451,2.572285,0.91466224,0,0,1
58331,-0.2893428,4.614402,2.8678977,1,0,1
58332,-0.078738585,2.0971181,0.9164321,0,0,1
58333,-0.1777658,1.2358522,0.44383797,0,0,1
58334,-0.17368889,0.39034072,-0.16763665,0,0,1
58335,0.011633567,-0.80204636,-0.49580806,0,0,1
58336,0.07568918,0.06222817,0.68739164,0,0,1
58337,0.09944755,1.822745,2.2754767,0,0,1
58338,0.055702936,3.2453828,3.5358937,0,0,1
58339,-0.0036852541,3.728133,4.0183954,0,0,1
58340,-0.050789617,3.9704533,4.3777156,0,0,1
58341,0.10448104,-3.085876,-0.36161888,0,0,1
58342,1.3513756,-4.3778133,-2.2986617,0,0,1
58343,0.015762094,-1.6062995,22.989784,0,0,1
58344,-2.0910764,17.525513,15.105491,1,0,1
58345,-0.15634717,10.133049,6.8713546,0,0,1
58346,-0.20500459,-0.18794708,-1.068322,0,0,1
58347,-0.4009968,4.382497,3.031511,0,0,1
58348,-0.161148,9.960228,9.448786,0,0,1
58349,-0.14251806,0.20877981,-1.2770424,0,0,1
58350,-0.39343515,0.59843206,-2.2144094,1,0,1
58351,-0.2079471,0.5297948,-2.192968,0,0,1
58352,-0.34174418,4.0431714,2.0762331,1,0,1
58353,-0.26989126,5.6000443,3.938587,1,0,1
58354,-0.17155097,6.3332295,4.942049,0,0,1
58355,-0.037730448,2.4974928,1.208807,0,0,1
58356,-0.14472373,0.87394845,0.245767,0,0,1
58357,-0.14440636,-0.13773255,-0.5219208,0,0,1
58358,-0.065763175,-1.0785613,-1.4482383,0,0,1
58359,-0.02995073,-0.14116164,-0.5722592,0,0,1
58360,-0.04864671,2.8290453,2.5285296,0,0,1
58361,0.5902492,-1.058213,3.4408205,0,0,1
58362,-0.9147952,15.747879,27.281063,0,0,1
58363,-2.3080668,16.812897,10.532926,1,0,1
58364,-0.77555066,9.529319,3.1946251,0,0,1
58365,-0.17440215,-2.6458006,-3.2511947,0,0,1
58366,-0.3364802,0.8466986,0.027915772,0,0,1
58367,-0.3558635,6.3181005,4.9803395,0,0,1
58368,-0.1940548,10.853219,10.055197,0,0,1
58369,-0.1814074,12.376606,11.984994,0,0,1
58370,0.10865138,2.534122,1.1826242,0,0,1
58371,-0.092785336,1.2267035,-0.91693026,0,0,1
58372,-0.36637166,1.194491,-1.9227418,1,0,1
58373,-0.4594463,3.6537488,1.4975809,1,0,1
58374,-0.2619966,4.9641385,3.496356,1,0,1
58375,-0.18697315,5.605419,4.7077975,0,0,1
58376,-0.12150764,5.4195623,4.9603477,0,0,1
58377,0.026651207,0.867632,0.50906414,0,0,1
58378,-0.053963427,-0.65315324,-0.78548664,0,0,1
58379,-0.047986705,-1.2951622,-1.3914508,0,0,1
58380,-0.06375877,-1.3249567,-1.4081954,0,0,1
58381,-0.07103743,-0.5238256,-1.1117803,0,0,1
58382,-0.12765908,1.3739341,0.22771332,0,0,1
58383,-0.062378746,1.9437325,1.3105528,0,0,1
58384,-0.06455325,1.0230691,10.627721,0,0,1
58385,-3.0536668,69.6865,85.36281,0,0,1
58386,-3.005324,4.391801,4.3883214,0,0,1
58387,-0.7071352,13.026994,2.0341516,0,0,1
58388,-0.010873015,-3.0027933,-3.1234877,0,0,1
58389,-0.2604395,1.1016798,0.65605754,0,0,1
58390,-0.41544297,7.01909,6.2969956,1,1,1
58391,-0.20755854,11.654915,11.4484825,0,0,1
58392,-0.18444899,13.124989,12.721674,1,1,1
58393,0.07891445,2.823988,1.1295656,0,0,1
58394,-0.084398165,1.6572636,-0.769883,0,0,1
58395,-0.41187868,3.0268488,0.21462628,1,0,1
58396,-0.22193705,3.8321698,2.0789387,1,0,1
58397,-0.1299969,5.292529,4.0227294,0,0,1
58398,-0.09245127,5.9548078,5.4883485,0,0,1
58399,-0.07353533,5.401644,5.4253755,0,0,1
58400,0.14357796,0.8729622,0.45487472,0,0,1
58401,0.070637845,-0.5506592,-0.7098647,0,0,1
58402,0.05709945,-0.9735895,-1.0957898,0,0,1
58403,0.035503652,-1.1103493,-1.2977319,0,0,1
58404,0.060657807,-0.464257,-1.1149995,0,0,1
58405,-0.1462091,0.155299,-0.7596563,0,0,1
58406,-0.08810107,0.7346368,-0.30766582,0,0,1
58407,0.007423202,1.0341573,0.22319141,0,0,1
58408,-0.0518474,6.31172,26.379675,0,0,1
58409,-4.1346188,145.27394,219.00046,0,0,1
58410,-2.5366192,-1.4061929,-3.716374,0,0,1
58411,-0.7300372,3.3475935,-1.7099288,0,0,1
58412,-0.09574939,-4.6290956,-4.6094613,0,0,1
58413,-0.22255313,-2.0763838,-2.0730565,0,0,1
58414,-0.27135107,2.181295,1.8022559,0,0,1
58415,-0.38496977,7.598643,7.021754,1,1,1
58416,-0.28375173,11.221754,11.57065,1,1,1
58417,-0.14366743,12.472304,12.357545,0,0,1
58418,-0.009170194,3.0467281,1.0021404,0,0,1
58419,-0.11767252,1.5981212,-0.8066162,0,0,1
58420,-0.18635982,1.8708729,-1.3994129,0,0,1
58421,-0.33752385,3.4198103,0.12302953,1,0,1
58422,-0.25800133,4.0193944,1.5160214,0,0,1
58423,0.20074528,0.19929597,-0.49541947,0,0,1
58424,0.03844652,0.3527216,-0.33331808,0,0,1
58425,-0.0330626,1.0026803,0.080185056,0,0,1
58426,-0.02928608,0.9763474,0.26604745,0,0,1
58427,-0.05225908,-0.68077546,-1.4831399,0,0,1
58428,-0.9336126,-1.0011253,2.385892,0,0,1
58429,-0.242064,391.39554,438.671,0,0,1
58430,-0.30453178,-4.0633216,-3.2312484,0,0,1
58431,-1.3942083,-4.784274,-3.780695,0,0,1
58432,-0.37846026,-1.1383773,-3.843897,0,0,1
58433,-0.20327957,-1.9857954,-2.4310036,0,0,1
58434,-0.31941408,1.3982011,0.7343026,1,0,1
58435,-0.093334965,5.28141,4.5293283,0,0,1
58436,-0.25474015,10.59481,11.009047,1,1,1
58437,-0.07948326,11.068923,10.410451,0,0,1
58438,-0.13415012,1.7190856,-0.72974056,0,0,1
58439,-0.08909061,1.8042253,-0.6412548,0,0,1
58440,-0.18834709,3.5734482,1.5587776,0,0,1
58441,-0.30525905,4.4417214,2.6493313,0,0,1
58442,0.17801583,0.9328065,2.4917438,0,0,1
58443,0.35156375,33.409695,4.34593,0,0,1
58444,-0.096249975,11.3558445,18.670225,0,0,1
58445,-0.9350194,2.9117305,6.144206,0,0,1
58446,2.218615,-17.65844,-1.3371882,0,0,1
58447,-0.33455536,-4.807052,-5.9610653,0,0,1
58448,-1.107163,-5.0280676,-4.516285,0,0,1
58449,-0.33233297,-0.43278188,-3.6642668,0,0,1
58450,0.32651877,-2.0121074,-2.9530337,0,0,1
58451,-0.37029853,-0.34211737,-0.67386276,0,0,1
58452,-0.2722853,3.8425336,3.3099277,0,0,1
58453,-0.26264617,9.834023,9.340793,1,1,1
58454,-0.084955804,9.104903,7.4668345,0,0,1
58455,-0.18346934,1.0605094,-1.2627077,0,0,1
58456,0.053590413,1.7992036,1.1350598,0,0,1
58457,-0.115030445,2.2385278,1.6376616,0,0,1
58458,-0.24030423,1.3887767,0.945813,0,0,1
58459,-0.06552155,0.69657695,0.56509346,0,0,1
58460,-0.11118521,1.4952644,1.1034116,0,0,1
58461,-0.005449331,1.4953727,1.6451629,0,0,1
58462,0.14910688,1.0798137,2.0415084,0,0,1
58463,0.20400107,1.6187547,2.6689892,0,0,1
58464,0.2722967,2.5091622,3.0431805,0,0,1
58465,0.2621419,2.0085037,2.719284,0,0,1
58466,0.3508339,2.5248837,3.9820364,0,0,1
58467,-0.05129923,-15.59489,-1.7202759,0,0,1
58468,-1.0508257,-5.3780527,-5.0702834,0,0,1
58469,-0.14703219,-4.8324018,-5.046321,0,0,1
58470,-0.7142768,-5.1951857,-3.529009,0,0,1
58471,-0.2478793,-1.0423603,-2.0733924,0,0,1
58472,-0.47022516,0.37761128,0.06696142,0,0,1
58473,-0.31583297,11.646486,10.215723,1,1,1
58474,-0.1573137,9.92549,8.667333,0,0,1
58475,-0.25854084,-0.41431797,-3.1189928,1,0,1
58476,-0.39816678,-0.7133459,-3.3208475,0,0,1
58477,-0.059098735,0.6435506,-0.8130375,0,0,1
58478,-0.008102297,1.291463,0.4225367,0,0,1
58479,-0.13147561,0.80587137,0.32743582,0,0,1
58480,-0.0046741692,-0.82732046,-1.7961037,0,0,1
58481,-0.03243995,0.10978781,-0.85663813,0,0,1
58482,-0.098695606,0.6886017,0.029535692,0,0,1
58483,-0.040997542,1.7039375,1.0933181,0,0,1
58484,-0.022389108,2.4524238,1.9133705,0,0,1
58485,0.10778133,2.913978,4.1779675,0,0,1
58486,0.27881998,3.1148758,4.3087783,0,0,1
58487,0.58386606,2.4547322,3.580286,0,0,1
58488,-0.8020539,-16.960941,-1.9605197,0,0,1
58489,-0.55237985,-10.894283,-3.9015558,0,0,1
58490,0.33654392,-9.540402,-2.9018435,0,0,1
58491,0.15234487,-1.4839306,-2.0989015,0,0,1
58492,-0.34646285,-0.27919865,-0.8607005,0,0,1
58493,-0.597072,2.0075362,1.5869972,0,0,1
58494,-0.24044043,11.535561,10.031838,0,0,1
58495,-0.069099285,9.454558,7.7220807,0,0,1
58496,-0.2053375,-2.4337978,-4.971205,1,0,1
58497,-0.351779,-0.7176252,-2.9422402,0,0,1
58498,-0.21411054,0.9330495,-0.766524,0,0,1
58499,-0.026531031,-1.7425874,-2.0589056,0,0,1
58500,0.006387776,-1.6814241,-2.0956135,0,0,1
58501,-0.110348225,1.8413407,1.1797541,0,0,1
58502,-0.02776939,3.3883762,2.5804267,0,0,1
58503,0.10248666,4.41812,3.951301,0,0,1
58504,0.08046106,4.6914544,4.970423,0,0,1
58505,0.049252708,4.1130915,5.402416,0,0,1
58506,0.047685705,3.4485726,5.4942822,0,0,1
58507,0.298379,2.743697,4.6176543,0,0,1
58508,0.6234402,1.1281625,3.0734322,1,0,1
58509,0.7780749,-1.7062871,0.82715386,0,0,1
58510,0.5678863,-1.6178187,0.17815639,1,0,1
58511,0.15720747,2.32723,1.321469,0,0,1
58512,1.2222234,-2.2425652,-2.5541878,0,0,1
58513,-1.048089,-4.3711333,-2.4798698,0,0,1
58514,-0.13911404,-0.3885529,-0.92278105,0,0,1
58515,-0.2477264,1.4907663,0.73232776,0,0,1
58516,-0.41765222,4.3404307,3.2518344,0,0,1
58517,-0.24796641,10.3945465,8.695522,0,0,1
58518,-0.123228505,10.023201,8.189587,0,0,1
58519,-0.17507227,-1.4301579,-4.4166985,0,0,1
58520,-0.42953384,-0.26731202,-2.6716,0,0,1
58521,-0.4605521,0.96771383,-0.9531049,0,0,1
58522,-0.016077114,0.9723421,0.5080627,0,0,1
58523,0.07735731,0.72260475,0.46630746,0,0,1
58524,0.1815717,0.5170297,0.8083554,0,0,1
58525,0.017970372,5.3420553,4.927498,0,0,1
58526,-0.00685372,6.3044634,6.0981884,0,0,1
58527,0.08625784,5.770573,6.4213614,0,0,1
58528,0.5169611,-1.8841554,1.0394238,1,0,1
58529,0.5569153,-4.6601067,-1.3408929,1,0,1
58530,0.51509714,-5.624873,-2.3943605,1,0,1
58531,0.079388775,-3.7976174,-0.8911839,0,0,1
58532,9.786546,-4.397447,-1.6584591,0,0,1
58533,0.8543438,-3.4541688,-0.9951411,0,0,1
58534,0.15027913,0.12979327,-0.2814203,0,0,1
58535,-0.2782981,1.8365209,1.46231,0,0,1
58536,-0.07593116,4.287051,3.270959,0,0,1
58537,-0.23352084,10.198548,7.623324,0,0,1
58538,-0.031230979,8.574358,5.821195,0,0,1
58539,-0.29530364,0.9177281,-3.3331392,0,0,1
58540,-0.38180986,-0.8252802,-4.3564835,0,0,1
58541,-0.49026325,0.22396709,-2.3826797,0,0,1
58542,-0.445138,0.5170426,-1.403862,1,0,1
58543,-0.29923138,1.0970474,-0.19019459,0,0,1
58544,0.013381055,5.2554064,4.936883,0,0,1
58545,0.1604277,5.1655064,5.2034535,0,0,1
58546,0.1568184,5.0702477,5.5444293,0,0,1
58547,0.30816734,4.787825,5.557319,1,0,1
58548,0.26438907,5.703909,6.3613133,0,0,1
58549,0.09601873,6.808161,6.926094,0,0,1
58550,0.719089,-8.175864,-3.7045715,1,1,1
58551,0.45627898,-7.0941887,-2.193885,0,0,1
58552,-0.5110013,-5.7835035,0.16040723,0,0,1
58553,0.19117096,-0.33075362,-0.22290924,0,0,1
58554,-0.7351234,1.1361058,1.3193252,1,0,1
58555,-0.36510375,3.4749568,3.8468912,0,0,1
58556,-0.45879453,9.521629,7.7599006,1,1,1
58557,-0.20748341,9.463346,6.5074267,0,0,1
58558,-0.13966537,1.4486903,-3.4684896,0,0,1
58559,-0.20465368,0.41089168,-4.0815697,0,0,1
58560,-0.5554308,-0.39892995,-2.9041355,1,0,1
58561,-0.42814484,0.29618835,-1.8035825,0,0,1
58562,-0.34536478,0.45214564,-1.0823647,1,0,1
58563,-0.22988042,0.82701975,-0.046480473,0,0,1
58564,-0.12538347,2.5662353,2.450517,0,0,1
58565,0.94613254,-7.6110897,-2.6810865,0,0,1
58566,2.6471498,-8.834902,-3.5316858,0,0,1
58567,1.2009948,-9.156171,-1.9353281,0,0,1
58568,-1.5360727,-11.504952,-1.0087571,0,0,1
58569,-1.0992767,-5.6473002,0.77228874,0,0,1
58570,0.44841713,-2.3689852,1.0963868,0,0,1
58571,-0.013852241,-0.99240834,0.6503666,0,0,1
58572,-0.8189694,0.6579993,2.1533034,1,0,1
58573,-0.26014704,9.449806,7.2750435,0,0,1
58574,-0.17100126,8.725155,4.8870325,0,0,1
58575,-0.31653133,-0.8321241,-5.3247976,1,0,1
58576,-0.29524595,-0.035697393,-2.5932548,1,0,1
58577,-0.27451834,0.21839055,-1.7967714,0,0,1
58578,-0.2337221,0.31148198,-1.0769268,0,0,1
58579,-0.19313252,0.7265976,-0.17995359,0,0,1
58580,-0.063056,1.5269617,1.2649683,0,0,1
58581,0.5074026,-3.194923,2.5153534,0,0,1
58582,0.83246976,-5.0719395,0.50298405,1,1,1
58583,1.1144571,-7.5044928,-1.4176128,0,0,1
58584,2.4722986,-9.038546,-1.7282398,0,0,1
58585,0.018996641,-5.4357667,-0.09418965,0,0,1
58586,0.09903382,-1.5623511,1.4378437,0,0,1
58587,-0.17631604,8.9769,8.120913,0,0,1
58588,-0.23535502,9.767926,6.6205964,0,0,1
58589,-0.40658608,-1.3653568,-5.398645,1,0,1
58590,-0.47309786,-2.1501431,-5.698975,1,0,1
58591,-0.2054232,0.14619389,-2.833572,0,0,1
58592,-0.15936038,0.5829214,-1.2519916,0,0,1
58593,0.35907415,-1.4989237,4.545122,0,0,1
58594,0.55574274,-2.4538438,3.925352,0,0,1
58595,0.97550863,-3.273162,3.027886,1,0,1
58596,1.0513818,-4.3896456,2.5008008,1,0,1
58597,-0.9161333,-9.600909,-1.8903092,0,0,1
58598,-0.7785648,-4.1644473,-1.5568771,0,0,1
58599,-0.091593534,-6.13584,-0.7677958,0,0,1
58600,0.42722908,-1.3916467,0.9651795,0,0,1
58601,0.15821114,7.0142636,8.549963,0,0,1
58602,-0.15157259,9.217064,8.550841,0,0,1
58603,-0.3743438,9.903836,6.5428324,1,1,1
58604,-0.38950446,-0.35159326,-3.7726793,0,0,1
58605,-0.09520283,0.66178536,-1.241456,0,0,1
58606,0.5044464,0.69495857,6.388853,0,0,1
58607,0.4858497,-0.55217373,5.8726435,0,0,1
58608,0.8296955,-1.1218239,6.0403295,1,0,1
58609,-0.8839146,-13.549756,-2.232558,0,0,1
58610,-0.47099638,-11.428608,-3.0240107,0,0,1
58611,-0.85588765,-5.370744,-2.6404753,0,0,1
58612,-0.26204214,-6.845309,-1.3865541,0,0,1
58613,0.11879552,-2.8269622,1.25667,0,0,1
58614,-0.66757846,-0.2604375,3.712802,1,0,1
58615,-0.2108608,2.7272315,6.5202208,0,0,1
58616,0.32087764,5.049324,7.9515657,0,0,1
58617,-0.43540064,7.557022,7.949867,1,0,1
58618,-0.38136548,9.049711,6.546648,1,1,1
58619,-0.2495749,1.4595827,-1.0020989,0,0,1
58620,-0.28930703,0.75791997,-0.7936185,0,0,1
58621,-0.2313892,0.74407935,0.07490572,0,0,1
58622,0.05870274,0.023512138,0.7066659,0,0,1
58623,0.14478512,0.35469636,1.0779871,0,0,1
58624,0.22543076,0.6210777,1.9734652,0,0,1
58625,0.27234876,1.2408518,3.1193194,0,0,1
58626,0.20329766,1.9444139,4.4931016,0,0,1
58627,0.15073824,2.4617865,5.589811,0,0,1
58628,0.20570531,2.595316,6.428271,0,0,1
58629,0.45314673,2.780978,7.0996594,1,0,1
58630,0.4479209,3.1500733,7.5442386,0,0,1
58631,0.52751946,2.4818778,7.7631273,0,0,1
58632,0.9423156,1.0953115,7.1251073,1,0,1
58633,-0.68684024,-10.161018,-2.3968706,0,0,1
58634,-0.42331788,-10.736676,-1.660982,0,0,1
58635,-0.49265197,-5.4755154,0.45075798,0,0,1
58636,-0.1638773,-4.80908,2.0617325,0,0,1
58637,-0.18182258,-0.18603522,4.662252,0,0,1
58638,0.13157153,1.6400993,6.7541127,0,0,1
58639,-0.07387146,3.7410872,7.9963574,0,0,1
58640,-0.15180248,6.575766,8.183573,0,0,1
58641,-0.26510197,9.30296,7.4738903,1,0,1
58642,-0.31973046,5.004643,2.9397886,0,0,1
58643,-0.22539967,2.8190744,1.7020837,0,0,1
58644,-0.025350457,0.31528154,0.15704449,0,0,1
58645,-0.03587944,-0.34626052,0.017002257,0,0,1
58646,-0.054457843,-0.8901904,-0.09047191,0,0,1
58647,-0.029434465,-1.3385123,-0.18829349,0,0,1
58648,0.11386065,-1.6443801,-0.22920494,0,0,1
58649,0.2049051,-1.3868539,-0.056993503,0,0,1
58650,0.20142356,-1.2241255,0.09821211,0,0,1
58651,0.20042063,-0.93117404,0.9931118,0,0,1
58652,0.2667037,-0.29567677,3.7250452,1,0,1
58653,0.29563004,0.21514428,4.502019,1,0,1
58654,0.43602017,0.9626711,5.3327594,1,0,1
58655,0.36058107,1.3233061,5.953204,0,0,1
58656,0.42537612,1.6261348,6.6738243,1,0,1
58657,0.36563754,2.6669827,7.3629827,1,0,1
58658,0.7152334,4.6276155,8.655275,1,0,1
58659,0.94768643,3.2665863,7.8770604,1,0,1
58660,1.3153653,1.8263193,7.029599,1,0,1
58661,-0.16124296,3.4015636,8.718948,0,0,1
58662,0.11916192,4.5278454,9.831711,0,0,1
58663,-0.24327743,7.5552835,10.357301,0,0,1
58664,-0.23026079,10.768385,9.749677,0,0,1
58665,-0.04970893,9.550215,6.9794774,0,0,1
58666,-0.24650483,5.8940926,5.1260567,0,0,1
58667,0.12520245,-1.1752837,-0.5421092,0,0,1
58668,-0.015757484,-2.1076186,-1.0049306,0,0,1
58669,0.07042997,-2.69297,-1.2384493,0,0,1
58670,0.4945212,1.111596,6.333406,1,0,1
58671,0.5595665,2.3328261,6.92856,1,0,1
58672,0.9164413,3.0350068,6.873833,1,0,1
58673,1.0372359,2.7320356,6.5869255,1,0,1
58674,0.145661,6.8571315,11.832256,0,0,1
58675,-0.27285323,9.453342,12.286877,0,0,1
58676,-0.2529823,11.93111,11.521447,0,0,1
58677,-0.009183547,12.782233,10.4721365,0,0,1
58678,0.117449224,10.503066,9.239722,0,0,1
58679,0.36474833,-1.8955033,-0.6085088,0,0,1
58680,0.33955058,-2.0315778,-0.6456815,0,0,1
58681,0.3312105,-2.2508776,-0.7305502,0,0,1
58682,0.20616448,-2.4544847,-0.7207058,0,0,1
58683,0.23713306,-2.2304451,-0.25504348,0,0,1
58684,0.47117138,1.6321316,1.61491,0,0,1
58685,0.19780843,0.60632247,1.2086538,0,0,1
58686,0.0016532552,0.06485619,1.0383658,0,0,1
58687,0.11591754,-0.35362408,0.8773283,0,0,1
58688,0.2967233,-0.5861391,0.75296354,1,0,1
58689,0.21807493,-0.9306311,0.4319579,0,0,1
58690,0.13811201,-1.3140273,-0.21406943,0,0,1
58691,0.16948432,-1.8266757,-0.62338465,0,0,1
58692,0.25865978,-1.9376757,-0.5466669,0,0,1
58693,0.16698124,-1.5610884,0.0076868176,0,0,1
58694,0.120881684,-0.6669562,1.3744594,0,0,1
58695,0.26057115,0.29371142,3.0529857,0,0,1
58696,0.49284583,0.52127373,4.7754207,0,0,1
58697,0.57945514,0.9548915,6.000266,1,0,1
58698,-0.010779727,2.4307432,1.7196949,0,0,1
58699,0.04128946,1.2646829,1.2694418,0,0,1
58700,0.0011259086,0.75114745,1.2929026,0,0,1
58701,0.24986264,-0.79003304,0.5619354,1,0,1
58702,0.122974716,0.2693684,2.283716,0,0,1
58703,0.11888364,1.9019438,4.551566,0,0,1
58704,0.30521291,2.5529962,6.359201,0,0,1
58705,0.7447305,3.247607,7.8455195,1,0,1
58706,-0.08543673,1.1131129,0.21183033,0,0,1
58707,-0.07913148,0.24500322,-0.028584257,0,0,1
58708,0.024510553,0.10803856,0.1781804,0,0,1
